id,Title
3818,"The Laws of Digital Data, Content and Artificial Intelligence (AI)"
3819,Design a Feminist Chatbot
3820,Introduction to Physical Computing
3821,Containerised Applications on AWS
3822,Exam Prep: AWS Certified Cloud Practitioner Foundations
3823,AWS: Essential Optimisation for Cloud Cost Management
3824,AWS Cloud Practitioner Essentials: Jumpstart your journey within the AWS Cloud
3825,AWS Cloud Technical Essentials
3826,Microsoft Future Ready: Azure Cloud Fundamentals
3827,Get Started with a Voice Assistant: Developing Alexa Skills
3828,Microsoft Future Ready: Introduction to Azure Cloud for Data Scientists
3829,Azure Cloud Fundamentals for Data Science with Python
3830,Managing Big Data with R and Hadoop
3831,NFTs: A Practical Guide
3832,Introduction to Digital Transformation and E-Commerce
3833,How to Implement Industry 4.0 Technologies
3834,Digital Skills: Digital Skills for Work and Life
3835,Digital Skills: Mobile
3836,Introduction to Data Engineering with Microsoft Azure 2
3837,Introduction to Microsoft Azure Fundamentals
3838,A Beginner’s Guide to Docker
3839,Agile Project Management with Jira for Beginners
3840,Essential Applications for Agile Scrum Project Management
3841,Introduction to 5G and Wireless Mobile Communications
3842,User Management in Salesforce
3843,A Beginner’s Guide to Web Development with HTML5
3844,Introduction to Networking Basics with CCNA
3845,Introduction to Data Analytics for Investment
3846,R for Regression and Machine Learning in Investment
3847,Creating engaging content for Social Media
3848,Accounting With Xero: A Beginner’s Guide
3849,Create a Professional Online Presence
3850,Information Security Policy and Management
3851,Introduction to Emerging Technologies in a Professional Kitchen
3852,Learn about Current Digital Workplace Trends
3853,Presenting Your Work with Impact: Presentation Skills Training
3854,The Cyber Security Landscape
3855,Containerised Applications on AWS
3856,CRM Fundamentals and Practice: Introduction to Salesforce
3857,CRM Fundamentals and Practice: Salesforce Automation and Best Practice
3858,"CRM Fundamentals and Practice: Salesforce Reports, Objects, and Data Management"
3859,Microsoft Future Ready: Introduction to Design Thinking
3860,Data Visualisation with Python: Bokeh and Advanced Layouts
3861,Data Visualisation with Python: Matplotlib and Visual Analysis
3862,Dynamics 365: Customer Engagement for Sales
3863,Dynamics 365: Implementing Power Platform Integrations
3864,Dynamics 365: Testing and Deploying Power Platform Applications
3865,Dynamics 365: Using Power Platform Applications
3866,Microsoft Dynamics 365 Fundamentals
3867,Microsoft Future Ready: Ethics and Law in Data and Analytics
3868,AWS: Essential Optimisation for Cloud Cost Management
3869,Computer Vision: Image Understanding for Efficient Business and Industry
3870,Microsoft Power BI: Advanced Data Analysis and Visualisation
3871,Successful Data Analysis for Modern Industries
3872,Introduction to Microsoft Power Platform for Business
3873,Advanced Agile with Scrum and Kanban
3874,Scaled Agile
3875,A Beginner’s Guide to Becoming a Blockchain Developer with Overledger
3876,AWS Cloud Technical Essentials
3877,Digital Discovery
3878,IT Ethics: Professionalism and Ethics in Computing
3879,Digital Skills: Embracing Digital Technology
3880,Microsoft Excel: Advanced Data Analysis and Visualisation
3881,How to Plan a Hackathon: Hacking the Challenges of Digital Education
3882,Innovation in EdTech: Hacking the Challenges of Digital Education
3883,Successful Agile for Digital Teams
3884,Software Development Basics
3885,"Decentralised Finance: Blockchain, Ethereum, and The Future of Banking"
3886,Introduction to Blockchain Technology and Applications
3887,Digital Skills: Reimagine Your Career
3888,Using AI to Gain a Competitive Edge for your Customer Experience (CX)
3889,Introduction to UX Design
3890,The Human Face of User Research: How to do User Research Online and Offline
3891,Learn about Current Digital Workplace Trends
3892,Dynamics 365: Customer Engagement for Sales
3893,Dynamics 365: Implementing Power Platform Integrations
3894,Dynamics 365: Testing and Deploying Power Platform Applications
3895,Dynamics 365: Using Power Platform Applications
3896,Dynamics 365: Working with Power Platform Automation
3897,Microsoft Dynamics 365 Fundamentals
3898,Microsoft Future Ready: Designing and Implementing a Data Science Solution on Azure
3899,Systems Thinking for Sustainability: Practical Application of the SiD Method
3900,CRM Fundamentals and Practice: Introduction to Salesforce
3901,"CRM Fundamentals and Practice: Salesforce Reports, Objects, and Data Management"
3902,How to Implement Industry 4.0 Technologies
3903,Migrating to the AWS Cloud
3904,Designing Infrastructure Solutions with Microsoft Azure Architecture
3905,Introduction to Data Engineering with Microsoft Azure 1
3906,Introduction to Data Engineering with Microsoft Azure 2
3907,Introduction to Microsoft Azure AI Fundamentals
3908,Introduction to Microsoft Azure Fundamentals
3909,User Management in Salesforce
3910,Version Control Essentials: Git and GitHub
3911,Cloud Computing for Beginners
3912,Introduction to Networking Basics with CCNA
3913,Internet of Things (IoT) and Sustainability
3914,The Cyber Security Landscape
3915,Containerised Applications on AWS
3916,"Google Classroom: Share, Collect, and Manage Student Work Online"
3917,Microsoft Future Ready: Fundamentals of Internet of Things (IoT)
3918,Dynamics 365: Implementing Power Platform Integrations
3919,Dynamics 365: Working with Power Platform Automation
3920,Microsoft Dynamics 365 Fundamentals
3921,AWS: Essential Optimisation for Cloud Cost Management
3922,Programming Essentials with Python: Cloud Technology and SaaS
3923,AWS Cloud Practitioner Essentials: Jumpstart your journey within the AWS Cloud
3924,AWS Cloud Technical Essentials
3925,Microsoft Future Ready: Azure Cloud Fundamentals
3926,Dynamics 365: Testing and Deploying Power Platform Applications
3927,Microsoft Future Ready: Designing and Implementing a Data Science Solution on Azure
3928,Microsoft Future Ready: Introduction to Azure Cloud for Data Scientists
3929,Programming Essentials with Python: Cloud Technology and SaaS
3930,Microsoft Future Ready: Designing and Implementing an Azure AI Solution
3931,Azure Cloud Fundamentals for Data Science with Python
3932,Deep Learning on Azure with Python: AI for Beginners
3933,Deep Learning on Azure with Python: Introduction to Deep Learning
3934,Deep Learning on Azure with Python: Introduction to Machine Learning
3935,Deep Learning on Azure with Python: Reinforcement Learning
3936,Deep Learning on Azure with Python: The Basics of Python Programming
3937,Introduction to Data Science with Microsoft Azure
3938,Mastering Cloud Computing for AI: How to Use Microsoft Azure
3939,Microsoft Future Ready: Designing and Implementing a Data Science Solution on Azure
3940,Microsoft Future Ready: Designing and Implementing a Data Science Solution on Azure
3941,Collaborative Coding with Git
3942,Computer Programming for Everyone
3943,Getting Started with Your Raspberry Pi
3944,AI for Legal Professionals (II): Tools for Lawyers
3945,Introduction to JavaScript
3946,Interview Preparation for Java Developers
3947,A Beginner's Guide to C# and .NET
3948,A Beginner’s Guide to Web Development with HTML5
3949,How to Program in C++
3950,Build a Physical Computing Prototype
3951,"Introduction to VR Programming, Design, and Unity"
3952,Data Visualisation with Python: Bokeh and Advanced Layouts
3953,Data Visualisation with Python: Matplotlib and Visual Analysis
3954,Microsoft Future Ready: Data Science Research Methods Using Python Programming
3955,Start a CoderDojo Club
3956,Prepare for a Software Development Career
3957,Programming Applications with Python: Graphics User Interface (GUI)
3958,Programming Applications with Python: Libraries and Web Scraping
3959,Programming Applications with Python: Working with Files
3960,Programming Essentials with Python: Cloud Technology and SaaS
3961,Programming Essentials with Python: Matplotlib and Seaborn
3962,Software Development: Understanding Python
3963,Information Security for Beginners
3964,A Beginner’s Guide to Becoming a Blockchain Developer with Overledger
3965,"People, Networks and Neighbours: Understanding Social Dynamics"
3966,Introduction to Programming with Python
3967,Fortran for Scientific Computing
3968,Get Started with a Voice Assistant: Developing Alexa Skills
3969,Data Analytics and Python Fundamentals
3970,Data Wrangling and Ingestion using Python
3971,Python Packages: NumPy and Pandas Dataframe
3972,Introduction to Conversational Interfaces
3973,Creating a Great User Experience for Mobile Apps
3974,Learn to Code for the Web
3975,Prepare to Run a Code Club
3976,Data Visualisation with Python: Bokeh and Advanced Layouts
3977,Data Visualisation with Python: Matplotlib and Visual Analysis
3978,Data Visualisation with Python: Seaborn and Scatter Plots
3979,Programming Applications with Python: Graphics User Interface (GUI)
3980,Programming Applications with Python: Libraries and Web Scraping
3981,Programming Applications with Python: Working with Files
3982,Programming Essentials with Python: Cloud Technology and SaaS
3983,Programming Essentials with Python: Matplotlib and Seaborn
3984,Programming Essentials with Python: Source Code and Solutions Architecture
3985,Microsoft Future Ready: Data Science Research Methods Using Python Programming
3986,Microsoft Future Ready: Principles of Machine Learning with Python Programming
3987,Microsoft Future Ready: Using Python Programming to Explore the Principles of Machine Learning
3988,AI Programming with Python for Beginners
3989,AI and Machine Learning Algorithms Using Python
3990,Azure Cloud Fundamentals for Data Science with Python
3991,Data Query with Transact-SQL with Python
3992,Deep Learning on Azure with Python: Introduction to Deep Learning
3993,Deep Learning on Azure with Python: Introduction to Machine Learning
3994,Deep Learning on Azure with Python: Reinforcement Learning
3995,Deep Learning on Azure with Python: The Basics of Python Programming
3996,Microsoft Future Ready: Data Query with Transact-SQL (T-SQL)
3997,Microsoft Future Ready: Data Science Research Methods on Python Programming
3998,Microsoft Future Ready: Introduction to Python Programming
3999,Software Development Fundamentals: Programming Languages and HTML
4000,Software Development Fundamentals: Project Management
4001,Software Development Fundamentals: Web Accessibility and CSS
4002,Software Development with Python and Java: Introducing Java
4003,Software Development with Python and Java: Prepare for a Software Development Career
4004,Software Development with Python and Java: Understanding Python
4005,Create Accessible Interfaces
4006,Learning in the Network Age
4007,Supercomputing
4008,Understanding Quantum Computers
4009,Design a Feminist Chatbot
4010,Introduction to Physical Computing
4011,Ethical Hacking: An Introduction
4012,The Cyber Security Landscape
4013,Cyber Security Awareness and Solutions
4014,How Cyber Security Affects the Software Development Life Cycle
4015,Secure System Analysis and Design
4016,Security System and Application Development
4017,System Security Testing and Maintenance
4018,Cryptography and Digital Certificates
4019,Information Security Policy and Management
4020,Introduction to Cyber Security
4021,The Cyber Security Landscape
4022,The Future of Cyber Security and Emerging Technologies
4023,Microsoft Future Ready: Fundamentals of Enterprise Security
4024,Information Security for Beginners
4025,IT Ethics: Professionalism and Ethics in Computing
4026,Cyber Crime Investigation
4027,Cyber Security Incident Response for Managers
4028,Introduction to Digital Forensics: Malware Analysis and Investigations
4029,Practical: Malware Analysis and Investigations
4030,"Decentralised Finance: Blockchain, Ethereum, and The Future of Banking"
4031,ISO 27001: ISO Implementation Practitioner
4032,Advanced Cyber Security Training: Hands-On Password Attacks
4033,Advanced Cyber Security Training: Network Security
4034,Advanced Cyber Security Training: OWASP Top 10 and Web Application Fundamentals
4035,Cryptography and Digital Certificates
4036,Information Security Policy and Management
4037,Risk Management and Security Vulnerabilities
4038,The Cyber Security Landscape
4039,The Future of Cyber Security and Emerging Technologies
4040,Introduction to Network Security and Defence
4041,Network Security and Defence: A History of IT
4042,Network Security and Defence: Network Environments
4043,Network Security and Defence: Security Architecture
4044,The Future of Network Security and Defence
4045,Current Issues in Secure Development
4046,Cyber Security Foundations: Common Malware Attacks and Defense Strategies
4047,Cyber Security Foundations: Identity and Access Management
4048,Cyber Security Foundations: Reinforcing Identity and Access Management
4049,Cyber Security Foundations: Why Cyber Security is Important
4050,How Cyber Security Affects the Software Development Life Cycle
4051,Secure System Analysis and Design
4052,Security System and Application Development
4053,System Security Testing and Maintenance
4054,Ethical Hacking: An Introduction
4055,Harnessing Emerging Disruptive Technologies
4056,Microsoft Future Ready: Fundamentals of Enterprise Security
4057,The Future of Network Security and Defence
4058,Introduction to JavaScript
4059,A Beginner's Guide to Java Programming
4060,How to Become a Java Developer
4061,Mobile and Web Testing with Selenium WebDriver and Java
4062,Prepare for a Software Development Career
4063,Software Development: Introducing Java
4064,Software Development with Python and Java: Introducing Java
4065,Software Development with Python and Java: Prepare for a Software Development Career
4066,Software Development with Python and Java: Understanding Python
4067,Introduction to Networking Basics with CCNA
4068,System Security Testing and Maintenance
4069,Cryptography and Digital Certificates
4070,Information Security Policy and Management
4071,The Cyber Security Landscape
4072,Microsoft Future Ready: Fundamentals of Enterprise Security
4073,Introduction to Effective Network Analysis
4074,Information Security for Beginners
4075,AWS Cloud Technical Essentials
4076,Advanced Cyber Security Training: Network Security
4077,Introduction to Network Security and Defence
4078,Network Security and Defence: A History of IT
4079,Network Security and Defence: Network Environments
4080,Network Security and Defence: Security Architecture
4081,The Future of Network Security and Defence
4082,How to Pass IELTS: Writing
4083,English Language Learning Through Sustainability
4084,Learn English Through TV Drama Series: Adrift
4085,Learn English Through TV Drama Series: My Name is Lucky
4086,Learn English Through TV Drama Series: Skipper's Pass
4087,Improve your IELTS Speaking score
4088,Conversational Chinese: Leisure Activities and Daily Life
4089,Introduction to the Chinese Language
4090,HSK Standard Course Level 2: 2.2
4091,HSK Standard Course Level 2: 2.3
4092,Contemporary Chinese IV: 4.1
4093,Contemporary Chinese IV: 4.2
4094,HSK Standard Course Level 1: 1.1
4095,HSK Standard Course Level 1: 1.2
4096,HSK Standard Course Level 1: 1.3
4097,Contemporary Chinese II: 2.1
4098,Contemporary Chinese II: 2.2
4099,Fall in Love with Mandarin
4100,Contemporary Chinese I:  1.2
4101,Contemporary Chinese I: 1.1
4102,Learn Chinese: Introduction to Chinese Conversation
4103,Learn Chinese: Introduction to Chinese Grammar
4104,Learn Chinese: Introduction to Chinese Pronunciation and Tone
4105,Many Faces: Understanding the Complexities of Chinese Culture
4106,A Beginner's Guide to Writing in English for University Study
4107,English for Academic Study
4108,English Pronunciation in a Global World
4109,EAL: English Language for Nature Conservation and Sustainability
4110,English Language Learning Through Sustainability
4111,Learn English Through TV Drama Series: Adrift
4112,Learn English Through TV Drama Series: My Name is Lucky
4113,Learn English Through TV Drama Series: Skipper's Pass
4114,Learn English Through TV Drama Series: Upper Intermediate English Language
4115,Improve your IELTS Speaking score
4116,Practise your PTE Academic Speaking Skills
4117,English for STEM: Understanding Maths Vocabulary
4118,English for STEM: Understanding Engineering Vocabulary
4119,English for STEM: Understanding Science Vocabulary
4120,English for STEM: Understanding Technology Vocabulary
4121,English as a Medium of Instruction for Academics
4122,Basic English 1: Elementary
4123,Basic English 2: Pre-Intermediate
4124,English for Healthcare
4125,An Intermediate Guide to Writing in English for University Study
4126,PTE Success: The Skills You Need
4127,Introduction to Intercultural Studies: Language and Culture
4128,Working with Translation: Theory and Practice
4129,Introduction to Comparative Indo-European Linguistics
4130,Te Reo Māori: Introduction to Pronunciation
4131,Travelling Books: History in Europe and Japan
4132,Teaching English Grammar in Context
4133,Intermediate Korean: Exploring the Language and Culture of Korea
4134,Multilingual Practices: Tackling Challenges and Creating Opportunities
4135,Language Testing During Awake Brain Surgery
4136,"An Introduction to Sociolinguistics: Accents, Attitudes and Identity"
4137,Shakespeare's Language: Revealing Meanings and Exploring Myths
4138,Let's Learn Portuguese Language
4139,Multiculturalism In ASEAN
4140,Learn Chinese: Introduction to Chinese Pronunciation and Tone
4141,Let's Learn Thai Language
4142,Intercultural Communication: Dynamics of cultural identities in global interaction
4143,Planet Earth: Understanding and Protecting our Environment
4144,Understanding and Measuring the Earth’s Energy Imbalance
4145,Ecopedagogy for Beginners: Putting Climate Change Education Into Action
4146,Unleash Your Potential: Sustainable Futures
4147,Using Systems Thinking to Tackle the Climate and Biodiversity Crisis
4148,Organising for the Sustainable Development Goals (SDGs)
4149,Farm to Fork: Sustainable Food Production in a Changing Environment
4150,Innovation in Arable Farming: Technologies for Sustainable Farming Systems
4151,Sustainable Seafood: Barriers and Opportunities in the Fishing Industry
4152,Environmental Philosophy: Addressing Humanity's Most Urgent Challenges
4153,Renewable Energy: Sustainable Electricity Supply with Microgrids
4154,Learning for a Sustainable Future: Live at COP27
4155,Spatial Circularity Strategies 1: Introduction to Spatial Planning for a Circular Economy
4156,Spatial Circularity Strategies 2: Measuring Circularity Transitions
4157,Spatial Circularity Strategies 3: Urban Metabolism and Methods for Systemic Analysis
4158,Spatial Circularity Strategies 4: Strategic Interventions for Spatial Planning
4159,Introduction to Climate Justice and Equity
4160,Introduction to Teaching Sustainability and Climate Action
4161,Uniting for a Sustainable Future: An Introduction to Global Sustainability
4162,Climate Solutions: Egypt
4163,"Thawing Permafrost: Science, Policy, and Environmental Justice in the Arctic"
4164,Energy Transition and Sustainable Economies
4165,Climate Change and Resilience in Food Systems
4166,Communicating Climate Change for Effective Climate Action
4167,Environmental Ethics
4168,Tackling Climate Change: Sustainable Business Models for a Circular Economy
4169,Building a Sustainable Future with Technology
4170,Fashion and the Climate Crisis: An Introduction to Sustainability
4171,Global Inequalities and the Just Transition
4172,A Beginner's Guide to Environmental Science: Wicked Problems and Possible Solutions
4173,An Introduction to Sustainability in the Built Environment
4174,Overpopulation: Resource Depletion and Human Innovation
4175,Solving Sustainability Challenges with Te Ao Māori (Māori World View)
4176,Sustainability and Biculturalism: Their Interrelationships and Impacts
4177,The Challenge of Global Water Security
4178,Climate Solutions: UAE
4179,Invisible Worlds: Understanding the Natural Environment
4180,Fashion Values: Society
4181,Mercados de Carbono: Lecciones Europeas para la Acción Climática Transnacional
4182,Making Climate Adaptation Happen: Governing Transformation Strategies for Climate Change
4183,Carbon Markets: Examining EU Policies for Transnational Climate Action
4184,Teaching Climate and Sustainability in Primary Schools: An Outdoor Learning Approach
4185,Climate Change and Public Policy
4186,Exploring Possible Futures: Modeling in Environmental and Energy Economics
4187,Climate Solutions: India
4188,Sustainable Cities: Governing Urban Adaptation Under Climate Change
4189,Championing Change: Human Rights and the Climate Crisis
4190,Real Climate Action: How to Engage People in Climate Change
4191,Artificial Intelligence (AI) for Earth Monitoring
4192,Causes of Climate Change
4193,"How to Measure, Reduce, and Offset your Company’s Carbon Footprint"
4194,Sustainability and Climate Change: An Introduction to Low Carbon Road Transport
4195,Tackling Environmental Challenges for a Sustainable Future
4196,"Bushfires: Response, Relief, and Resilience"
4197,Tipping Points: Climate Change and Society
4198,Achieving Sustainable Development
4199,Climate Change: Solutions
4200,"Agriculture, Economics and Nature"
4201,Concepts in Sustainable Development: An Introduction to the Key Issues 
4202,Climate Change: The Science
4203,Future Food: Sustainable Food Systems for the 21st Century
4204,IUCN Red List of Ecosystems: The Global Standard for Assessing Risks to Ecosystems
4205,Transport Systems: Global Issues and Future Innovations
4206,Achieving Transitions to Zero Carbon Emissions and Sustainable Urban Mobility
4207,Compassion in Fashion: Sustainability and the Global Fur Trade
4208,Understanding and Measuring the Earth’s Energy Imbalance
4209,Ecopedagogy for Beginners: Putting Climate Change Education Into Action
4210,Unleash Your Potential: Sustainable Futures
4211,Learning for a Sustainable Future
4212,Transformando la Movilidad Urbana: Componentes de la Planeación del Transporte para Ciudades Sostenibles
4213,Using Systems Thinking to Tackle the Climate and Biodiversity Crisis
4214,From Waste to Value: How to Tackle Food Waste
4215,Organising for the Sustainable Development Goals (SDGs)
4216,Sustainable Management in the Extractive Industry
4217,Circular Business Models for Sustainable Urban Food Systems
4218,Explore How Farmers Produce Food Sustainably
4219,Farm to Fork: Sustainable Food Production in a Changing Environment
4220,Nutrition for Health and Sustainability
4221,Sustainable Seafood: Barriers and Opportunities in the Fishing Industry
4222,Building Belonging in a Globalised and Mobile World
4223,Fostering Inclusive Citizen Engagement in Urban Development
4224,Agriculture: Smart Food Urban Farming
4225,Environmental Philosophy: Addressing Humanity's Most Urgent Challenges
4226,Educating for Sustainable Development (ESD) in Schools and Universities
4227,Renewable Energy: Sustainable Electricity Supply with Microgrids
4228,Learning for a Sustainable Future: Live at COP27
4229,Spatial Circularity Strategies 1: Introduction to Spatial Planning for a Circular Economy
4230,Spatial Circularity Strategies 2: Measuring Circularity Transitions
4231,Spatial Circularity Strategies 3: Urban Metabolism and Methods for Systemic Analysis
4232,Spatial Circularity Strategies 4: Strategic Interventions for Spatial Planning
4233,Introduction to Climate Justice and Equity
4234,Introduction to Teaching Sustainability and Climate Action
4235,Uniting for a Sustainable Future: An Introduction to Global Sustainability
4236,Clean Air for Urban Liveability
4237,Designing a Green Corridor for Clean Air and Comfort
4238,Transport Policy for Clean Air
4239,Energy Transition and Sustainable Economies
4240,Food Safety and Nutrition: A Global Approach to Public Health
4241,Renewable Energy: Achieving Sustainability through Bioenergy
4242,Communicating Climate Change for Effective Climate Action
4243,Environmental Ethics
4244,Tackling Climate Change: Sustainable Business Models for a Circular Economy
4245,Building a Sustainable Future with Technology
4246,Building Design: Material Selection for Healthier Communities
4247,Building Products and Chemistry
4248,Fashion and the Climate Crisis: An Introduction to Sustainability
4249,Global Inequalities and the Just Transition
4250,Healthier Building Materials and Human Health
4251,A Beginner's Guide to Environmental Science: Wicked Problems and Possible Solutions
4252,An Introduction to Sustainability in the Built Environment
4253,Design Thinking for Sustainable Development
4254,English Language Learning Through Sustainability
4255,Internet of Things (IoT) and Sustainability
4256,Leading Sustainable Communities and Organisations
4257,Overpopulation: Resource Depletion and Human Innovation
4258,Smart Cities: Social Change Through Technology
4259,Solving Sustainability Challenges with Te Ao Māori (Māori World View)
4260,Sustainability and Biculturalism: Their Interrelationships and Impacts
4261,Sustainability in the New Zealand Wine Industry
4262,Sustainability: Energy Transition
4263,"E-Waste and Battery Recycling: Technology, Design, and Challenges"
4264,Your Role in Sustainable Fashion: Sustainable Practices Across the Fashion Ecosystem
4265,Collaboration and Teamwork for Sustainable Innovation
4266,Designing and Building with Healthier Materials
4267,Leadership Skills for Building a Global Community
4268,Soft Skills for Navigating Global Challenges
4269,Sustainability Through Film
4270,Service Science and Sustainability
4271,Sustainable Transportation: An Introduction to E-Mobility
4272,Chemometrics in Air Pollution
4273,"City Liveability: The Intersections of Place, Mobility, and Health"
4274,Climate Solutions: UAE
4275,Transforming Your Organisation with the UN SDGs
4276,Invisible Worlds: Understanding the Natural Environment
4277,Marchés du Carbone : Examen des Politiques de l’UE pour l’Action Climatique Transnationale
4278,Environmental Entrepreneurs: Strategies for Green Business
4279,Fashion Values: Society
4280,Maqasid Al-Shariah and Sustainable Development
4281,Business Futures: Sustainable Business Through Green HR
4282,Introduction to Sustainability and Development
4283,Making Climate Adaptation Happen: Governing Transformation Strategies for Climate Change
4284,Electrification of Urban Mobility: How to Get it Right
4285,Teaching Climate and Sustainability in Primary Schools: An Outdoor Learning Approach
4286,Transforming Urban Mobility: Governing the Transformation to Sustainable Systems
4287,Vehicle-to-Grid Charging for Electric Cars
4288,Exploring Possible Futures: Modeling in Environmental and Energy Economics
4289,"Life Below Water: Conservation, Current Issues, Possible Solutions"
4290,Sustainable Energy Access for Communities
4291,Sustainable Transport and Shared Mobility
4292,Creating Ethical and Sustainable Cities at the Local Level
4293,Climate Solutions: India
4294,Enabling Community-Based Leadership in Design: Sustainable Development of Historic Faith Buildings
4295,Ocean Science in Action: Addressing Marine Ecosystems and Food Security
4296,Artificial Intelligence (AI) for Earth Monitoring
4297,Healthy House Plants: A Complete Guide to Gardening Indoors
4298,"How to Measure, Reduce, and Offset your Company’s Carbon Footprint"
4299,Designing for a Sustainable Future
4300,Sustainability and Climate Change: An Introduction to Low Carbon Road Transport
4301,Bioeconomy: How Renewable Resources Can Help the Future of Our Planet
4302,Nature Connectedness with the University of Derby
4303,Tackling Environmental Challenges for a Sustainable Future
4304,"Bushfires: Response, Relief, and Resilience"
4305,Responsible Marketing and the Fundamentals of Corporate Social Responsibility
4306,Sport for Sustainable Development: Designing Effective Policies and Programmes
4307,New Energy Technologies: Energy Transition and Sustainable Development
4308,Introduction to Sustainable Bioeconomy
4309,The Challenge of Clean Growth and Clean Cities
4310,Citizen Science Projects: How to Make a Difference
4311,"Agriculture, Economics and Nature"
4312,Concepts in Sustainable Development: An Introduction to the Key Issues 
4313,Systems Thinking for Sustainability: Drawing Complexity on a Paper
4314,Battery Storage: Understanding the Battery Revolution
4315,Energy Systems Integration: An Introduction
4316,An Introduction to Systems Thinking for Sustainability: SiD Theory I
4317,Transforming Energy Systems: Why Governance Matters
4318,IUCN Red List of Ecosystems: The Global Standard for Assessing Risks to Ecosystems
4319,Social Innovation: Global Solutions for a Sustainable Future
4320,Upcycling: From Green Ideas to Starting a Business
4321,Social Enterprise: Growing a Sustainable Business
4322,Sustainable Construction and Development
4323,"Humanitarian Action, Response and Relief"
4324,Introduction to Climate Justice and Equity
4325,"Thawing Permafrost: Science, Policy, and Environmental Justice in the Arctic"
4326,Introduction to Intercultural Studies: Intercultural Contact
4327,Communicating Climate Change for Effective Climate Action
4328,Global Inequalities and the Just Transition
4329,Protect the Protest: Using Our Rights to Freedom of Assembly and Expression
4330,How Well Does International Human Rights Law Serve Marginalised People?
4331,"Freedom of Movement, Refugees, Traffickers, and Smugglers"
4332,Digital Politics: Digital Activism and Cyber Warfare
4333,Introduction to Humanitarian Aid
4334,Making Climate Adaptation Happen: Governing Transformation Strategies for Climate Change
4335,Examining African Contributions to Global Health
4336,Climate Change and Public Policy
4337,Korea in a Global Context
4338,Multilingual Practices: Tackling Challenges and Creating Opportunities
4339,Doing Business in Conflict Zones
4340,Doing Good in a Conflict Zone
4341,Tracking Complex Conflicts
4342,Understanding Enemies
4343,"Global Resource Politics: the Past, Present and Future of Oil, Gas and Shale "
4344,Global Studies: Cultures and Organizations in International Relations
4345,Global Studies: Risks and Threats in International Relations
4346,Global Studies: The Future of Globalization
4347,China’s Role in Global Tourism Development
4348,Incarceration: Are Prisons a Suitable Punishment?
4349,Entrepreneurship in Nonprofits
4350,Ecopedagogy for Beginners: Putting Climate Change Education Into Action
4351,Unleash Your Potential: Global Citizenship
4352,Why Do People Migrate? Facts
4353,What Is Sociology? An Introduction
4354,Introduction to Climate Justice and Equity
4355,Community Based Research: Getting Started
4356,Digital Wellbeing
4357,Communicating Climate Change for Effective Climate Action
4358,Understanding Coercive Control
4359,Engaging in Activism for Social Change in Tech
4360,"Inclusive Learning for Students: Building inclusive practice into your life during higher education, and beyond"
4361,Understanding and Tackling Adolescent to Parent Violence
4362,Introduction to Emergency Management
4363,Introduction to Medical Cannabis: Seed to Sale
4364,Overpopulation: Resource Depletion and Human Innovation
4365,Smart Cities: Social Change Through Technology
4366,Solving Sustainability Challenges with Te Ao Māori (Māori World View)
4367,Understanding and Responding to Children who Run Away from Home and Institutions
4368,Measuring Economic Inequality in Today’s World
4369,"City Liveability: The Intersections of Place, Mobility, and Health"
4370,Marchés du Carbone : Examen des Politiques de l’UE pour l’Action Climatique Transnationale
4371,Terrorism and Counterterrorism: Comparing Theory and Practice
4372,Environmental Entrepreneurs: Strategies for Green Business
4373,"Inside the UK Supreme Court: Its Role, Its Work, and Cases that Affect Us All"
4374,Transforming Citizen Participation
4375,"People, Networks and Neighbours: Understanding Social Dynamics"
4376,Multilingual Practices: Tackling Challenges and Creating Opportunities
4377,Doing Business in Conflict Zones
4378,Doing Good in a Conflict Zone
4379,Tracking Complex Conflicts
4380,Understanding Enemies
4381,Defending Dignity: The Universal Declaration of Human Rights
4382,Social Network Analysis: The Networks Connecting People
4383,Exploring Mentorship and Community Change with the Compton Cowboys
4384,Tipping Points: Climate Change and Society
4385,Social Change: How Can Marketing Help?
4386,Partnering for Change: Link Research to Societal Challenges
4387,The Ideal of Self-Governance: Public Policy Beyond Markets and States
4388,Beyond the Ballot: Women’s Rights and Suffrage from 1866 to Today
4389,Social Enterprise: Business Doing Good
4390,Social Innovation in South Korea
4391,"Global Health, Conflict and Violence"
4392,Understanding Depression and Low Mood in Young People
4393,Understanding Mental Health in Muslim Communities
4394,Identifying and Responding to Domestic Violence and Abuse (DVA) in Pregnancy
4395,Overcoming Imposter Syndrome: Identify the Patterns Undermining Your Confidence
4396,Understanding Coercive Control
4397,Understanding and Tackling Adolescent to Parent Violence
4398,Personal Trainer's Toolkit: Mental Health First Aid for Fitness Trainers
4399,Psychological First Aid: Supporting Children and Young People
4400,Sport and Exercise for Brain Health
4401,Young People and Mental Health
4402,Introduction to Behavioural Activation for Depression
4403,"Understanding Anxiety, Depression and CBT"
4404,Addressing Postnatal Depression as a Healthcare Professional
4405,"Bushfires: Response, Relief, and Resilience"
4406,Workplace Wellbeing: How to Build Confidence and Manage Stress
4407,Understanding Suicide and Suicide Prevention Strategies in a Global Context
4408,"Integrating Care: Depression, Anxiety and Physical Illness"
4409,Post-Traumatic Stress Disorder (PTSD) in the Global Context
4410,"Understanding Mental Health: Continuum, Culture and Social Media"
4411,COVID-19: Psychological First Aid
4412,Anxiety in Children and Young People during COVID-19
